time,P,I,D,ds,left speed,right speed
2663,71660.000000,0.017473,0.000000,3720.017469,3720.017469,3720.017469
2664,81380.000000,0.017479,0.000000,3470.017473,3470.017473,3470.017473
2665,71240.000000,0.017483,0.000000,3190.017479,3190.017479,3190.017479
2666,79550.000000,0.017489,0.000000,4480.017484,4480.017484,4480.017484
2667,75100.000000,0.017494,0.000000,3180.017489,3180.017489,3180.017489
2668,71500.000000,0.017498,0.000000,2080.017494,2080.017494,2080.017494
2669,69890.000000,0.017503,0.000000,4910.017499,4910.017499,4910.017499
2670,100670.000000,0.017510,0.000000,3480.017503,3480.017503,3480.017503
2671,124090.000000,0.017518,0.000000,760.017510,760.017510,760.017510
2672,74210.000000,0.017523,0.000000,3140.017518,3140.017518,3140.017518
2673,72370.000000,0.017528,0.000000,2540.017523,2540.017523,2540.017523
2674,71450.000000,0.017532,0.000000,2870.017528,2870.017528,2870.017528
2675,71790.000000,0.017537,0.000000,3290.017533,3290.017533,3290.017533
2676,71390.000000,0.017542,0.000000,2470.017537,2470.017537,2470.017537
2677,72500.000000,0.017547,0.000000,1230.017542,1230.017542,1230.017542
2678,70940.000000,0.017551,0.000000,3950.017547,3950.017547,3950.017547
2679,66510.000000,0.017556,0.000000,2590.017552,2590.017552,2590.017552
2680,84820.000000,0.017562,0.000000,4670.017556,4670.017556,4670.017556
2681,108570.000000,0.017569,0.000000,820.017562,820.017562,820.017562
2682,127520.000000,0.017577,0.000000,4450.017569,4450.017569,4450.017569
2683,87520.000000,0.017583,0.000000,4550.017577,4550.017577,4550.017577
2684,81890.000000,0.017588,0.000000,3200.017583,3200.017583,3200.017583
2685,79470.000000,0.017594,0.000000,3460.017589,3460.017589,3460.017589
2686,80130.000000,0.017599,0.000000,2790.017594,2790.017594,2790.017594
2687,79030.000000,0.017604,0.000000,1680.017599,1680.017599,1680.017599
2688,77440.000000,0.017609,0.000000,3560.017604,3560.017604,3560.017604
2689,76480.000000,0.017614,0.000000,3970.017610,3970.017610,3970.017610
2690,77060.000000,0.017620,0.000000,3380.017615,3380.017615,3380.017615
2691,77490.000000,0.017625,0.000000,2460.017620,2460.017620,2460.017620
2692,70290.000000,0.017629,0.000000,3880.017625,3880.017625,3880.017625
2693,72800.000000,0.017634,0.000000,3420.017630,3420.017630,3420.017630
2694,68140.000000,0.017639,0.000000,3560.017635,3560.017635,3560.017635
2695,97450.000000,0.017645,0.000000,2960.017639,2960.017639,2960.017639
2696,111230.000000,0.017653,0.000000,1810.017645,1810.017645,1810.017645
2697,81200.000000,0.017658,0.000000,3710.017653,3710.017653,3710.017653
2698,122000.000000,0.017666,0.000000,3000.017658,3000.017658,3000.017658
2699,83100.000000,0.017672,0.000000,3540.017666,3540.017666,3540.017666
2700,83790.000000,0.017677,0.000000,4810.017672,4810.017672,4810.017672
2701,76460.000000,0.017682,0.000000,2880.017677,2880.017677,2880.017677
2702,81580.000000,0.017688,0.000000,5490.017683,5490.017683,5490.017683
2703,73710.000000,0.017693,0.000000,2780.017688,2780.017688,2780.017688
2704,74720.000000,0.017698,0.000000,6120.017693,6120.017693,6120.017693
2705,75100.000000,0.017703,0.000000,9960.017699,9960.017699,9960.017699
2706,89980.000000,0.017710,0.000000,11210.017704,11210.017704,11210.017704
2707,90430.000000,0.017717,0.000000,19620.017711,19620.017711,19620.017711
2708,95310.000000,0.017725,0.000000,29730.017719,29730.017719,29730.017719
2709,129450.000000,0.017738,0.000000,74600.017730,74600.017730,74600.017730
2710,156870.000000,0.017750,0.000000,34930.017740,34930.017740,34930.017740
2711,188170.000000,0.017763,0.000000,13440.017751,13440.017751,13440.017751
2712,156440.000000,0.017774,0.000000,8190.017764,8190.017764,8190.017764
2713,155660.000000,0.017784,0.000000,6320.017774,6320.017774,6320.017774
2714,143680.000000,0.017794,0.000000,8870.017785,8870.017785,8870.017785
2715,168510.000000,0.017805,0.000000,7430.017794,7430.017794,7430.017794
2716,169900.000000,0.017816,0.000000,8370.017806,8370.017806,8370.017806
2717,147010.000000,0.017826,0.000000,1870.017817,1870.017817,1870.017817
2718,105870.000000,0.017833,0.000000,3330.017826,3330.017826,3330.017826
2719,131170.000000,0.017842,0.000000,2790.017833,2790.017833,2790.017833
2720,120760.000000,0.017850,0.000000,5110.017842,5110.017842,5110.017842
2721,139040.000000,0.017859,0.000000,2090.017850,2090.017850,2090.017850
2722,117490.000000,0.017867,0.000000,6770.017859,6770.017859,6770.017859
2723,165600.000000,0.017877,0.000000,3260.017867,3260.017867,3260.017867
2724,136950.000000,0.017887,0.000000,6360.017878,6360.017878,6360.017878
2725,120260.000000,0.017895,0.000000,8440.017887,8440.017887,8440.017887
2726,126460.000000,0.017903,0.000000,6060.017895,6060.017895,6060.017895
2727,106420.000000,0.017911,0.000000,8700.017904,8700.017904,8700.017904
2728,125490.000000,0.017919,0.000000,7330.017911,7330.017911,7330.017911
2729,85150.000000,0.017925,0.000000,9580.017920,9580.017920,9580.017920
2730,84810.000000,0.017931,0.000000,5880.017926,5880.017926,5880.017926
2731,107280.000000,0.017938,0.000000,6640.017931,6640.017931,6640.017931
2732,109480.000000,0.017946,0.000000,3230.017939,3230.017939,3230.017939
2733,94020.000000,0.017952,0.000000,4320.017946,4320.017946,4320.017946
2734,91760.000000,0.017958,0.000000,4590.017952,4590.017952,4590.017952
2735,78480.000000,0.017963,0.000000,3660.017958,3660.017958,3660.017958
2736,81520.000000,0.017969,0.000000,2730.017963,2730.017963,2730.017963
2737,85490.000000,0.017974,0.000000,4160.017969,4160.017969,4160.017969
2738,79320.000000,0.017980,0.000000,3090.017975,3090.017975,3090.017975
2739,91520.000000,0.017986,0.000000,5170.017980,5170.017980,5170.017980
2740,80920.000000,0.017991,0.000000,3510.017986,3510.017986,3510.017986
2741,82970.000000,0.017997,0.000000,3790.017992,3790.017992,3790.017992
2742,83490.000000,0.018002,0.000000,4160.017997,4160.017997,4160.017997
2743,76370.000000,0.018008,0.000000,3630.018003,3630.018003,3630.018003
2744,80830.000000,0.018013,0.000000,3600.018008,3600.018008,3600.018008
2745,75910.000000,0.018018,0.000000,2900.018013,2900.018013,2900.018013
2746,76600.000000,0.018023,0.000000,5220.018018,5220.018018,5220.018018
2747,81380.000000,0.018029,0.000000,4340.018024,4340.018024,4340.018024
2748,74500.000000,0.018034,0.000000,3000.018029,3000.018029,3000.018029
2749,72010.000000,0.018038,0.000000,1180.018034,1180.018034,1180.018034
2750,80030.000000,0.018044,0.000000,4720.018039,4720.018039,4720.018039
2751,77600.000000,0.018049,0.000000,3010.018044,3010.018044,3010.018044
2752,76090.000000,0.018054,0.000000,3950.018049,3950.018049,3950.018049
2753,65780.000000,0.018059,0.000000,3370.018054,3370.018054,3370.018054
2754,102630.000000,0.018065,0.000000,1980.018059,1980.018059,1980.018059
2755,116990.000000,0.018073,0.000000,3370.018065,3370.018065,3370.018065
2756,87590.000000,0.018079,0.000000,4530.018073,4530.018073,4530.018073
2757,112030.000000,0.018086,0.000000,4380.018079,4380.018079,4380.018079
2758,90490.000000,0.018092,0.000000,5780.018087,5780.018087,5780.018087
2759,101950.000000,0.018099,0.000000,2550.018093,2550.018093,2550.018093
2760,91180.000000,0.018105,0.000000,2370.018099,2370.018099,2370.018099
2761,91020.000000,0.018111,0.000000,1080.018105,1080.018105,1080.018105
2762,81170.000000,0.018116,0.000000,3790.018111,3790.018111,3790.018111
2763,86020.000000,0.018122,0.000000,5890.018117,5890.018117,5890.018117
2764,81020.000000,0.018128,0.000000,1570.018122,1570.018122,1570.018122
2765,88070.000000,0.018133,0.000000,270.018128,270.018128,270.018128
2766,82630.000000,0.018139,0.000000,4090.018133,4090.018133,4090.018133
2767,86940.000000,0.018145,0.000000,2380.018139,2380.018139,2380.018139
2768,81270.000000,0.018150,0.000000,3770.018145,3770.018145,3770.018145
2769,80690.000000,0.018155,0.000000,2270.018150,2270.018150,2270.018150
2770,78220.000000,0.018160,0.000000,3100.018155,3100.018155,3100.018155
2771,84370.000000,0.018166,0.000000,3440.018161,3440.018161,3440.018161
2772,85190.000000,0.018172,0.000000,4680.018166,4680.018166,4680.018166
2773,77090.000000,0.018177,0.000000,4100.018172,4100.018172,4100.018172
2774,88450.000000,0.018183,0.000000,4910.018177,4910.018177,4910.018177
2775,80110.000000,0.018188,0.000000,1240.018183,1240.018183,1240.018183
2776,81630.000000,0.018193,0.000000,950.018188,950.018188,950.018188
2777,80760.000000,0.018199,0.000000,3950.018194,3950.018194,3950.018194
2778,82150.000000,0.018204,0.000000,3170.018199,3170.018199,3170.018199
2779,75430.000000,0.018210,0.000000,5220.018205,5220.018205,5220.018205
2780,80980.000000,0.018215,0.000000,2940.018210,2940.018210,2940.018210
2781,79080.000000,0.018220,0.000000,3340.018215,3340.018215,3340.018215
2782,87550.000000,0.018226,0.000000,3790.018220,3790.018220,3790.018220
2783,75590.000000,0.018231,0.000000,4950.018226,4950.018226,4950.018226
2784,81240.000000,0.018236,0.000000,1690.018231,1690.018231,1690.018231
2785,79170.000000,0.018242,0.000000,1910.018237,1910.018237,1910.018237
2786,80380.000000,0.018247,0.000000,1340.018242,1340.018242,1340.018242
2787,82610.000000,0.018252,0.000000,3060.018247,3060.018247,3060.018247
2788,79340.000000,0.018258,0.000000,3350.018253,3350.018253,3350.018253
2789,73810.000000,0.018263,0.000000,2120.018258,2120.018258,2120.018258
2790,77360.000000,0.018268,0.000000,3370.018263,3370.018263,3370.018263
2791,84720.000000,0.018274,0.000000,6670.018268,6670.018268,6670.018268
2792,77220.000000,0.018279,0.000000,3260.018274,3260.018274,3260.018274
2793,82860.000000,0.018284,0.000000,3760.018279,3760.018279,3760.018279
2794,84410.000000,0.018290,0.000000,6050.018285,6050.018285,6050.018285
2795,76290.000000,0.018295,0.000000,3360.018290,3360.018290,3360.018290
2796,72600.000000,0.018300,0.000000,4950.018295,4950.018295,4950.018295
2797,80150.000000,0.018306,0.000000,4780.018300,4780.018300,4780.018300
2798,76930.000000,0.018311,0.000000,640.018306,640.018306,640.018306
2799,77920.000000,0.018316,0.000000,2440.018311,2440.018311,2440.018311
2800,78200.000000,0.018321,0.000000,2060.018316,2060.018316,2060.018316
2801,75850.000000,0.018326,0.000000,1630.018321,1630.018321,1630.018321
2802,69320.000000,0.018330,0.000000,4920.018326,4920.018326,4920.018326
2803,123820.000000,0.018339,0.000000,2260.018331,2260.018331,2260.018331
2804,70150.000000,0.018343,0.000000,3180.018339,3180.018339,3180.018339
2805,84460.000000,0.018349,0.000000,4740.018344,4740.018344,4740.018344
2806,72380.000000,0.018354,0.000000,3800.018349,3800.018349,3800.018349
2807,80220.000000,0.018359,0.000000,730.018354,730.018354,730.018354
2808,72360.000000,0.018364,0.000000,3770.018359,3770.018359,3770.018359
2809,77520.000000,0.018369,0.000000,3200.018364,3200.018364,3200.018364
2810,87100.000000,0.018375,0.000000,4920.018369,4920.018369,4920.018369
2811,82490.000000,0.018381,0.000000,4290.018375,4290.018375,4290.018375
2812,84000.000000,0.018386,0.000000,7330.018381,7330.018381,7330.018381
2813,78050.000000,0.018392,0.000000,8790.018387,8790.018387,8790.018387
2814,87290.000000,0.018398,0.000000,15450.018393,15450.018393,15450.018393
2815,96870.000000,0.018407,0.000000,28770.018400,28770.018400,28770.018400
2816,123460.000000,0.018418,0.000000,58240.018410,58240.018410,58240.018410
2817,140820.000000,0.018429,0.000000,25990.018420,25990.018420,25990.018420
2818,146630.000000,0.018439,0.000000,12950.018430,12950.018430,12950.018430
2819,135930.000000,0.018448,0.000000,3870.018439,3870.018439,3870.018439
2820,116050.000000,0.018456,0.000000,3150.018448,3150.018448,3150.018448
2821,171510.000000,0.018467,0.000000,4260.018456,4260.018456,4260.018456
2822,175390.000000,0.018478,0.000000,5580.018467,5580.018467,5580.018467
2823,158340.000000,0.018489,0.000000,6600.018479,6600.018479,6600.018479
2824,175180.000000,0.018501,0.000000,6520.018489,6520.018489,6520.018489
2825,149670.000000,0.018510,0.000000,2140.018501,2140.018501,2140.018501
2826,137350.000000,0.018519,0.000000,4990.018511,4990.018511,4990.018511
2827,146180.000000,0.018529,0.000000,1980.018520,1980.018520,1980.018520
2828,147360.000000,0.018539,0.000000,4220.018529,4220.018529,4220.018529
2829,134690.000000,0.018548,0.000000,4890.018539,4890.018539,4890.018539
2830,131920.000000,0.018557,0.000000,9050.018548,9050.018548,9050.018548
2831,129120.000000,0.018565,0.000000,6670.018557,6670.018557,6670.018557
2832,152680.000000,0.018575,0.000000,3640.018566,3640.018566,3640.018566
2833,131990.000000,0.018584,0.000000,5000.018576,5000.018576,5000.018576
2834,119680.000000,0.018592,0.000000,11220.018585,11220.018585,11220.018585
2835,133730.000000,0.018601,0.000000,7010.018593,7010.018593,7010.018593
2836,108660.000000,0.018609,0.000000,12220.018602,12220.018602,12220.018602
2837,114620.000000,0.018617,0.000000,6750.018610,6750.018610,6750.018610
2838,81840.000000,0.018623,0.000000,9460.018618,9460.018618,9460.018618
2839,82860.000000,0.018628,0.000000,4490.018623,4490.018623,4490.018623
2840,85570.000000,0.018634,0.000000,6210.018629,6210.018629,6210.018629
2841,78170.000000,0.018640,0.000000,4330.018635,4330.018635,4330.018635
2842,79260.000000,0.018645,0.000000,5300.018640,5300.018640,5300.018640
2843,73470.000000,0.018650,0.000000,4920.018645,4920.018645,4920.018645
2844,69530.000000,0.018655,0.000000,4010.018650,4010.018650,4010.018650
2845,109430.000000,0.018662,0.000000,2260.018655,2260.018655,2260.018655
2846,73720.000000,0.018667,0.000000,3440.018662,3440.018662,3440.018662
2847,74900.000000,0.018672,0.000000,2710.018667,2710.018667,2710.018667
2848,68570.000000,0.018676,0.000000,4230.018672,4230.018672,4230.018672
2849,98500.000000,0.018683,0.000000,1340.018676,1340.018676,1340.018676
2850,119180.000000,0.018691,0.000000,5100.018683,5100.018683,5100.018683
2851,90600.000000,0.018697,0.000000,5470.018691,5470.018691,5470.018691
2852,115460.000000,0.018704,0.000000,2110.018697,2110.018697,2110.018697
2853,90890.000000,0.018710,0.000000,2950.018705,2950.018705,2950.018705
2854,104580.000000,0.018717,0.000000,4590.018711,4590.018711,4590.018711
2855,100180.000000,0.018724,0.000000,3940.018718,3940.018718,3940.018718
2856,106980.000000,0.018731,0.000000,2460.018724,2460.018724,2460.018724
2857,113630.000000,0.018738,0.000000,2310.018731,2310.018731,2310.018731
2858,85600.000000,0.018744,0.000000,4030.018739,4030.018739,4030.018739
2859,71800.000000,0.018749,0.000000,2980.018744,2980.018744,2980.018744
2860,106300.000000,0.018756,0.000000,4660.018749,4660.018749,4660.018749
2861,93650.000000,0.018762,0.000000,2630.018756,2630.018756,2630.018756
2862,81270.000000,0.018768,0.000000,2630.018762,2630.018762,2630.018762
2863,78730.000000,0.018773,0.000000,3200.018768,3200.018768,3200.018768
2864,89110.000000,0.018779,0.000000,3620.018773,3620.018773,3620.018773
2865,94790.000000,0.018785,0.000000,3640.018779,3640.018779,3640.018779
2866,109930.000000,0.018792,0.000000,3110.018785,3110.018785,3110.018785
2867,117530.000000,0.018800,0.000000,2710.018793,2710.018793,2710.018793
2868,85880.000000,0.018806,0.000000,6070.018800,6070.018800,6070.018800
2869,83530.000000,0.018812,0.000000,4570.018806,4570.018806,4570.018806
2870,70790.000000,0.018816,0.000000,3850.018812,3850.018812,3850.018812
2871,88710.000000,0.018822,0.000000,5150.018817,5150.018817,5150.018817
2872,93110.000000,0.018829,0.000000,3810.018823,3810.018823,3810.018823
2873,105900.000000,0.018836,0.000000,3830.018829,3830.018829,3830.018829
2874,113040.000000,0.018843,0.000000,2650.018836,2650.018836,2650.018836
2875,75240.000000,0.018848,0.000000,3850.018843,3850.018843,3850.018843
2876,76740.000000,0.018853,0.000000,3630.018848,3630.018848,3630.018848
2877,73450.000000,0.018858,0.000000,5350.018854,5350.018854,5350.018854
2878,80210.000000,0.018863,0.000000,1640.018858,1640.018858,1640.018858
2879,67400.000000,0.018868,0.000000,2780.018864,2780.018864,2780.018864
2880,94940.000000,0.018874,0.000000,4410.018868,4410.018868,4410.018868
2881,91220.000000,0.018880,0.000000,3020.018875,3020.018875,3020.018875
2882,98350.000000,0.018887,0.000000,5330.018881,5330.018881,5330.018881
2883,103160.000000,0.018894,0.000000,2770.018887,2770.018887,2770.018887
2884,102580.000000,0.018901,0.000000,4050.018894,4050.018894,4050.018894
2885,104300.000000,0.018907,0.000000,1530.018901,1530.018901,1530.018901
2886,110510.000000,0.018915,0.000000,3430.018908,3430.018908,3430.018908
2887,80990.000000,0.018920,0.000000,4280.018915,4280.018915,4280.018915
2888,83400.000000,0.018926,0.000000,3380.018920,3380.018920,3380.018920
2889,71310.000000,0.018930,0.000000,2870.018926,2870.018926,2870.018926
2890,102950.000000,0.018937,0.000000,5090.018931,5090.018931,5090.018931
2891,98700.000000,0.018944,0.000000,4450.018938,4450.018938,4450.018938
2892,106590.000000,0.018951,0.000000,5490.018944,5490.018944,5490.018944
2893,80140.000000,0.018957,0.000000,5080.018951,5080.018951,5080.018951
2894,97230.000000,0.018963,0.000000,2410.018957,2410.018957,2410.018957
2895,96910.000000,0.018969,0.000000,4870.018963,4870.018963,4870.018963
2896,91520.000000,0.018975,0.000000,2720.018970,2720.018970,2720.018970
2897,101200.000000,0.018982,0.000000,3560.018976,3560.018976,3560.018976
2898,104920.000000,0.018989,0.000000,3680.018982,3680.018982,3680.018982
2899,112700.000000,0.018997,0.000000,4190.018989,4190.018989,4190.018989
2900,72560.000000,0.019001,0.000000,1660.018997,1660.018997,1660.018997
2901,111330.000000,0.019009,0.000000,3880.019002,3880.019002,3880.019002
2902,76300.000000,0.019014,0.000000,2730.019009,2730.019009,2730.019009
2903,107120.000000,0.019021,0.000000,3470.019014,3470.019014,3470.019014
2904,114750.000000,0.019029,0.000000,5310.019021,5310.019021,5310.019021
2905,72100.000000,0.019033,0.000000,3530.019029,3530.019029,3530.019029
2906,88300.000000,0.019039,0.000000,2380.019034,2380.019034,2380.019034
2907,77410.000000,0.019044,0.000000,1890.019039,1890.019039,1890.019039
2908,84520.000000,0.019050,0.000000,2820.019044,2820.019044,2820.019044
2909,72420.000000,0.019055,0.000000,2910.019050,2910.019050,2910.019050
2910,68300.000000,0.019059,0.000000,3680.019055,3680.019055,3680.019055
2911,96380.000000,0.019066,0.000000,5750.019060,5750.019060,5750.019060
2912,105290.000000,0.019073,0.000000,3710.019066,3710.019066,3710.019066
2913,99290.000000,0.019079,0.000000,4840.019073,4840.019073,4840.019073
2914,105490.000000,0.019086,0.000000,2590.019080,2590.019080,2590.019080
2915,113000.000000,0.019094,0.000000,3810.019087,3810.019087,3810.019087
2916,85970.000000,0.019100,0.000000,2180.019094,2180.019094,2180.019094
2917,81520.000000,0.019105,0.000000,2290.019100,2290.019100,2290.019100
2918,74040.000000,0.019110,0.000000,2920.019105,2920.019105,2920.019105
2919,77660.000000,0.019115,0.000000,3030.019110,3030.019110,3030.019110
2920,73190.000000,0.019120,0.000000,2250.019115,2250.019115,2250.019115
2921,68860.000000,0.019124,0.000000,3090.019120,3090.019120,3090.019120
2922,106370.000000,0.019132,0.000000,5110.019125,5110.019125,5110.019125
2923,121940.000000,0.019140,0.000000,5630.019132,5630.019132,5630.019132
2924,77060.000000,0.019145,0.000000,2600.019140,2600.019140,2600.019140
2925,108880.000000,0.019152,0.000000,5860.019145,5860.019145,5860.019145
2926,114390.000000,0.019160,0.000000,3520.019152,3520.019152,3520.019152
2927,78680.000000,0.019165,0.000000,2780.019160,2780.019160,2780.019160
2928,76070.000000,0.019170,0.000000,2070.019165,2070.019165,2070.019165
2929,73810.000000,0.019175,0.000000,4600.019170,4600.019170,4600.019170
2930,60670.000000,0.019179,0.000000,3100.019175,3100.019175,3100.019175
2931,84380.000000,0.019185,0.000000,3760.019179,3760.019179,3760.019179
2932,81990.000000,0.019190,0.000000,6270.019185,6270.019185,6270.019185
2933,79420.000000,0.019196,0.000000,4370.019191,4370.019191,4370.019191
2934,80220.000000,0.019201,0.000000,2190.019196,2190.019196,2190.019196
2935,90370.000000,0.019207,0.000000,2110.019201,2110.019201,2110.019201
2936,94670.000000,0.019213,0.000000,2720.019207,2720.019207,2720.019207
2937,93910.000000,0.019219,0.000000,2210.019213,2210.019213,2210.019213
2938,107720.000000,0.019226,0.000000,1600.019219,1600.019219,1600.019219
2939,112070.000000,0.019234,0.000000,2010.019226,2010.019226,2010.019226
2940,79110.000000,0.019239,0.000000,3220.019234,3220.019234,3220.019234
2941,70260.000000,0.019243,0.000000,2910.019239,2910.019239,2910.019239
2942,90480.000000,0.019250,0.000000,5710.019244,5710.019244,5710.019244
2943,65280.000000,0.019254,0.000000,3040.019250,3040.019250,3040.019250
2944,67480.000000,0.019259,0.000000,4010.019254,4010.019254,4010.019254
2945,82500.000000,0.019264,0.000000,2760.019259,2760.019259,2760.019259
2946,72280.000000,0.019269,0.000000,3000.019264,3000.019264,3000.019264
2947,71690.000000,0.019274,0.000000,2050.019269,2050.019269,2050.019269
2948,93300.000000,0.019280,0.000000,4200.019274,4200.019274,4200.019274
2949,80680.000000,0.019285,0.000000,1880.019280,1880.019280,1880.019280
2950,80980.000000,0.019291,0.000000,4500.019285,4500.019285,4500.019285
2951,82170.000000,0.019296,0.000000,3240.019291,3240.019291,3240.019291
2952,76740.000000,0.019301,0.000000,3320.019296,3320.019296,3320.019296
2953,91380.000000,0.019307,0.000000,3590.019301,3590.019301,3590.019301
2954,83780.000000,0.019313,0.000000,3490.019307,3490.019307,3490.019307
2955,91250.000000,0.019319,0.000000,4250.019313,4250.019313,4250.019313
2956,89030.000000,0.019325,0.000000,3980.019319,3980.019319,3980.019319
2957,87770.000000,0.019331,0.000000,2250.019325,2250.019325,2250.019325
2958,89140.000000,0.019337,0.000000,5920.019331,5920.019331,5920.019331
2959,99370.000000,0.019343,0.000000,4130.019337,4130.019337,4130.019337
2960,93110.000000,0.019349,0.000000,440.019343,440.019343,440.019343
2961,98810.000000,0.019356,0.000000,3080.019350,3080.019350,3080.019350
2962,92220.000000,0.019362,0.000000,2770.019356,2770.019356,2770.019356
2963,84460.000000,0.019368,0.000000,5230.019362,5230.019362,5230.019362
2964,91330.000000,0.019374,0.000000,4660.019368,4660.019368,4660.019368
2965,96700.000000,0.019380,0.000000,2820.019374,2820.019374,2820.019374
2966,97680.000000,0.019387,0.000000,4260.019380,4260.019380,4260.019380
2967,93940.000000,0.019393,0.000000,3470.019387,3470.019387,3470.019387
2968,96440.000000,0.019399,0.000000,3140.019393,3140.019393,3140.019393
2969,97800.000000,0.019406,0.000000,2640.019399,2640.019399,2640.019399
2970,105830.000000,0.019413,0.000000,5890.019406,5890.019406,5890.019406
2971,92200.000000,0.019419,0.000000,3220.019413,3220.019413,3220.019413
2972,103450.000000,0.019426,0.000000,4360.019419,4360.019419,4360.019419
2973,98660.000000,0.019432,0.000000,3480.019426,3480.019426,3480.019426
2974,100500.000000,0.019439,0.000000,2980.019433,2980.019433,2980.019433
2975,102970.000000,0.019446,0.000000,3240.019439,3240.019439,3240.019439
2976,92410.000000,0.019452,0.000000,3470.019446,3470.019446,3470.019446
2977,94130.000000,0.019458,0.000000,2860.019452,2860.019452,2860.019452
2978,107920.000000,0.019465,0.000000,2800.019458,2800.019458,2800.019458
2979,102160.000000,0.019472,0.000000,4290.019466,4290.019466,4290.019466
2980,104300.000000,0.019479,0.000000,750.019472,750.019472,750.019472
2981,111390.000000,0.019486,0.000000,2990.019479,2990.019479,2990.019479
2982,106020.000000,0.019493,0.000000,4800.019486,4800.019486,4800.019486
2983,108070.000000,0.019500,0.000000,3690.019493,3690.019493,3690.019493
2984,99600.000000,0.019507,0.000000,2740.019501,2740.019501,2740.019501
2985,110560.000000,0.019514,0.000000,4990.019507,4990.019507,4990.019507
2986,92200.000000,0.019521,0.000000,4700.019515,4700.019515,4700.019515
2987,105850.000000,0.019528,0.000000,5350.019521,5350.019521,5350.019521
2988,105520.000000,0.019535,0.000000,3500.019528,3500.019528,3500.019528
2989,102490.000000,0.019541,0.000000,3410.019535,3410.019535,3410.019535
2990,99570.000000,0.019548,0.000000,1860.019542,1860.019542,1860.019542
2991,101140.000000,0.019555,0.000000,3590.019548,3590.019548,3590.019548
2992,101860.000000,0.019561,0.000000,1380.019555,1380.019555,1380.019555
2993,102450.000000,0.019568,0.000000,4420.019561,4420.019561,4420.019561
2994,111500.000000,0.019576,0.000000,9280.019569,9280.019569,9280.019569
2995,111300.000000,0.019584,0.000000,16320.019577,16320.019577,16320.019577
2996,126030.000000,0.019594,0.000000,24930.019586,24930.019586,24930.019586
2997,94550.000000,0.019601,0.000000,13220.019594,13220.019594,13220.019594
2998,109350.000000,0.019609,0.000000,25060.019602,25060.019602,25060.019602
2999,157450.000000,0.019622,0.000000,50060.019612,50060.019612,50060.019612
3000,169730.000000,0.019635,0.000000,23140.019624,23140.019624,23140.019624
3001,160960.000000,0.019646,0.000000,9130.019635,9130.019635,9130.019635
3002,147000.000000,0.019655,0.000000,4180.019646,4180.019646,4180.019646
3003,154960.000000,0.019666,0.000000,5960.019656,5960.019656,5960.019656
3004,153670.000000,0.019676,0.000000,4410.019666,4410.019666,4410.019666
3005,143500.000000,0.019685,0.000000,3390.019676,3390.019676,3390.019676
3006,162970.000000,0.019696,0.000000,4010.019685,4010.019685,4010.019685
3007,158020.000000,0.019706,0.000000,2870.019696,2870.019696,2870.019696
3008,129900.000000,0.019715,0.000000,4370.019706,4370.019706,4370.019706
3009,175140.000000,0.019726,0.000000,4860.019715,4860.019715,4860.019715
3010,145310.000000,0.019736,0.000000,3650.019726,3650.019726,3650.019726
3011,127430.000000,0.019745,0.000000,9990.019736,9990.019736,9990.019736
3012,148630.000000,0.019755,0.000000,7340.019745,7340.019745,7340.019745
3013,128360.000000,0.019763,0.000000,9780.019755,9780.019755,9780.019755
3014,134140.000000,0.019772,0.000000,5830.019764,5830.019764,5830.019764
3015,106160.000000,0.019780,0.000000,12210.019773,12210.019773,12210.019773
3016,106120.000000,0.019787,0.000000,5480.019780,5480.019780,5480.019780
3017,116300.000000,0.019795,0.000000,6400.019787,6400.019787,6400.019787
3018,78790.000000,0.019801,0.000000,8850.019795,8850.019795,8850.019795
3019,78230.000000,0.019806,0.000000,5890.019801,5890.019801,5890.019801
3020,82210.000000,0.019811,0.000000,5080.019806,5080.019806,5080.019806
3021,96000.000000,0.019818,0.000000,4550.019812,4550.019812,4550.019812
3022,74140.000000,0.019823,0.000000,3430.019818,3430.019818,3430.019818
3023,68530.000000,0.019827,0.000000,2610.019823,2610.019823,2610.019823
3024,102170.000000,0.019834,0.000000,4590.019828,4590.019828,4590.019828
3025,116450.000000,0.019842,0.000000,3270.019834,3270.019834,3270.019834
3026,82690.000000,0.019847,0.000000,3220.019842,3220.019842,3220.019842
3027,98920.000000,0.019854,0.000000,2370.019848,2370.019848,2370.019848
3028,89350.000000,0.019860,0.000000,1420.019854,1420.019854,1420.019854
3029,93780.000000,0.019866,0.000000,3960.019860,3960.019860,3960.019860
3030,87580.000000,0.019872,0.000000,2850.019866,2850.019866,2850.019866
3031,90650.000000,0.019878,0.000000,3550.019872,3550.019872,3550.019872
3032,77890.000000,0.019883,0.000000,1670.019878,1670.019878,1670.019878
3033,82580.000000,0.019888,0.000000,3530.019883,3530.019883,3530.019883
3034,81000.000000,0.019894,0.000000,3340.019889,3340.019889,3340.019889
3035,82730.000000,0.019899,0.000000,2700.019894,2700.019894,2700.019894
3036,71960.000000,0.019904,0.000000,3030.019899,3030.019899,3030.019899
3037,73800.000000,0.019909,0.000000,1970.019904,1970.019904,1970.019904
3038,79960.000000,0.019914,0.000000,1950.019909,1950.019909,1950.019909
3039,80510.000000,0.019920,0.000000,4820.019914,4820.019914,4820.019914
3040,77310.000000,0.019925,0.000000,3750.019920,3750.019920,3750.019920
